PredictEd Knowledge Map,Version,11,LTM
the,22595,end,original,diversity,book,terms,162,35,9,4,3
irreversible,3,change,step,#,#,#,1,1,0,0,0
improving,3,student,livestock,fertility,#,#,1,1,1,0,0
byproducts,3,of,find,#,#,#,2,1,0,0,0
decide,3,if,which,#,#,#,2,1,0,0,0
hits,3,chlorophyll,a,#,#,#,1,1,0,0,0
fuels,3,membrane,were,for,#,#,1,1,1,0,0
albumin,3,protein,is,#,#,#,1,1,0,0,0
secures,3,certain,organelles,some,#,#,1,1,1,0,0
strikes,3,photosystem,retinal,rhodopsin,#,#,1,1,1,0,0
enclose,3,the,#,#,#,#,3,0,0,0,0
denatured,3,at,when,#,#,#,2,1,0,0,0
grocery,3,store,stores,#,#,#,2,1,0,0,0
energies,3,of,by,for,#,#,1,1,1,0,0
california,3,condor,condors,#,#,#,2,1,0,0,0
opaque,3,to,white,#,#,#,2,1,0,0,0
flux,3,#,#,#,#,#,0,0,0,0,0
unchanged,3,by,in,#,#,#,2,1,0,0,0
regenerated,3,so,from,at,#,#,1,1,1,0,0
continuity,3,of,#,#,#,#,2,0,0,0,0
varied,3,dysfunction,adaptations,#,#,#,2,1,0,0,0
educational,3,resources,requirements,preparation,#,#,1,1,1,0,0
conclusions,3,to,that,#,#,#,1,1,0,0,0
colorization,2,by,#,#,#,#,1,0,0,0,0
propose,2,some,#,#,#,#,2,0,0,0,0
yielding,2,a,energy,#,#,#,1,1,0,0,0
hydrolytic,2,enzymes,#,#,#,#,2,0,0,0,0
�concepts,2,of,#,#,#,#,2,0,0,0,0
unbranched,2,#,#,#,#,#,0,0,0,0,0
catalyzing,2,all,each,#,#,#,1,1,0,0,0
curation,2,#,#,#,#,#,0,0,0,0,0
�osmoregulation,2,and,#,#,#,#,2,0,0,0,0
heating,2,a,up,#,#,#,1,1,0,0,0
toast,2,my,#,#,#,#,2,0,0,0,0
amylose,2,and,#,#,#,#,1,0,0,0,0
phylum,2,platyhelminthes,#,#,#,#,1,0,0,0,0
encouraging,2,students,active,#,#,#,1,1,0,0,0
invaginated,2,section,sac,#,#,#,1,1,0,0,0
submit,2,examples,your,#,#,#,1,1,0,0,0
rebecca,2,roush,#,#,#,#,2,0,0,0,0
hereditary,2,information,material,#,#,#,1,1,0,0,0
catalyst,2,in,#,#,#,#,1,0,0,0,0
strive,2,to,#,#,#,#,2,0,0,0,0
polymerization,2,of,continues,#,#,#,1,1,0,0,0
biologically,2,important,useful,#,#,#,1,1,0,0,0
usable,2,energy,#,#,#,#,2,0,0,0,0
answering,2,purely,specific,#,#,#,1,1,0,0,0
�leaf�,2,modification,#,#,#,#,2,0,0,0,0
sinus,2,cells,which,#,#,#,1,1,0,0,0
manske,2,credit,#,#,#,#,1,0,0,0,0
harder,2,than,to,#,#,#,1,1,0,0,0
purely,2,moral,chemical,#,#,#,1,1,0,0,0
straightforward,2,approach,#,#,#,#,1,0,0,0,0
dots,2,floating,at,#,#,#,1,1,0,0,0
md,2,credit,#,#,#,#,1,0,0,0,0
embedding,2,chapters,#,#,#,#,2,0,0,0,0
rye,2,#,#,#,#,#,0,0,0,0,0
randomness,2,or,#,#,#,#,1,0,0,0,0
wood,2,and,#,#,#,#,1,0,0,0,0
�energy,2,factories�,currency�,#,#,#,1,1,0,0,0
says,2,that,one,#,#,#,1,1,0,0,0
favor,2,a,those,#,#,#,1,1,0,0,0
speeding,2,bullet,blood,#,#,#,1,1,0,0,0
�living�,2,resource,is,#,#,#,1,1,0,0,0
�let�s,2,talk,#,#,#,#,2,0,0,0,0
trillion,2,cells,red,#,#,#,1,1,0,0,0
disrupts,2,the,this,#,#,#,1,1,0,0,0
rigidity,2,and,#,#,#,#,2,0,0,0,0
disrupted,2,rapidly,#,#,#,#,1,0,0,0,0
exhausted,2,when,after,#,#,#,1,1,0,0,0
appeared,2,to,#,#,#,#,1,0,0,0,0
roush,2,sandhills,#,#,#,#,1,0,0,0,0
detoxify,2,many,ammonia,#,#,#,1,1,0,0,0
minimal,2,cost,#,#,#,#,1,0,0,0,0
swings,2,toward,#,#,#,#,1,0,0,0,0
majors,2,taught,#,#,#,#,1,0,0,0,0
�excretion,2,systems,#,#,#,#,2,0,0,0,0
status,2,to,#,#,#,#,1,0,0,0,0
implies,2,that,#,#,#,#,1,0,0,0,0
grass,2,that,subshrubs,#,#,#,1,1,0,0,0
rumen,2,#,#,#,#,#,0,0,0,0,0
�nitrogenous,2,wastes,#,#,#,#,2,0,0,0,0
originating,2,in,#,#,#,#,1,0,0,0,0
cellulase,2,and,#,#,#,#,1,0,0,0,0
referring,2,to,#,#,#,#,2,0,0,0,0
ecology,2,and,#,#,#,#,1,0,0,0,0
toad,2,shown,represents,#,#,#,1,1,0,0,0
spiders,2,#,#,#,#,#,0,0,0,0,0
tentative,2,explanations,explanation,#,#,#,1,1,0,0,0
sake,2,of,#,#,#,#,1,0,0,0,0
conceived,2,and,#,#,#,#,2,0,0,0,0
simplified,2,diagram,#,#,#,#,1,0,0,0,0
instrument,2,that,#,#,#,#,2,0,0,0,0
magnifies,2,an,#,#,#,#,2,0,0,0,0
worth,2,if,of,#,#,#,1,1,0,0,0
motivated,2,the,by,#,#,#,1,1,0,0,0
captures,2,the,#,#,#,#,2,0,0,0,0
frozen,2,and,#,#,#,#,1,0,0,0,0
holding,2,them,a,#,#,#,1,1,0,0,0
pin,2,is,#,#,#,#,1,0,0,0,0
thoroughly,2,tested,#,#,#,#,2,0,0,0,0
optics,2,of,that,#,#,#,1,1,0,0,0
dietitian,2,obesity,#,#,#,#,1,0,0,0,0
wondered,2,why,how,#,#,#,1,1,0,0,0
endosymbiotic,2,relationships,relationship,#,#,#,1,1,0,0,0
huge,2,mysteries,benefits,#,#,#,1,1,0,0,0
regardless,2,of,#,#,#,#,2,0,0,0,0
suggesting,2,that,#,#,#,#,2,0,0,0,0
begun,2,to,in,#,#,#,1,1,0,0,0
beneath,2,from,the,#,#,#,1,1,0,0,0
recommendation,2,to,for,#,#,#,1,1,0,0,0
news,2,on,media,#,#,#,1,1,0,0,0
took,2,place,dorsal,#,#,#,1,1,0,0,0
settings,2,#,#,#,#,#,0,0,0,0,0
theories,2,to,#,#,#,#,1,0,0,0,0
lock,2,model,#,#,#,#,2,0,0,0,0
commercial,2,value,example,#,#,#,1,1,0,0,0
teach,2,a,for,#,#,#,1,1,0,0,0
offers,2,a,few,#,#,#,1,1,0,0,0
manage,2,blood,nutrient,#,#,#,1,1,0,0,0
classifications,2,are,as,#,#,#,1,1,0,0,0
started,2,looking,in,#,#,#,1,1,0,0,0
electronic,2,page,media,#,#,#,1,1,0,0,0
completion,2,of,#,#,#,#,2,0,0,0,0
upright,2,#,#,#,#,#,0,0,0,0,0
hijack,2,a,the,#,#,#,1,1,0,0,0
float,2,on,among,#,#,#,1,1,0,0,0
dietetics,2,take,#,#,#,#,1,0,0,0,0
chemists,2,and,#,#,#,#,2,0,0,0,0
courts,2,of,#,#,#,#,1,0,0,0,0
advantageous,2,for,#,#,#,#,2,0,0,0,0
clayton,2,state,#,#,#,#,2,0,0,0,0
science�,2,to,#,#,#,#,2,0,0,0,0
functionality,2,of,#,#,#,#,2,0,0,0,0
constricting,2,the,blood,#,#,#,1,1,0,0,0
hydrocarbons,2,that,to,#,#,#,1,1,0,0,0
committed,2,to,#,#,#,#,2,0,0,0,0
pose,2,to,a,#,#,#,1,1,0,0,0
intercellular,2,junctions,#,#,#,#,2,0,0,0,0
�what,2,for,does,#,#,#,1,1,0,0,0
regional,2,differences,epidemics,#,#,#,1,1,0,0,0
biodiversity,2,that,#,#,#,#,1,0,0,0,0
crimes,2,against,#,#,#,#,1,0,0,0,0
dating,2,#,#,#,#,#,0,0,0,0,0
capitalized,2,and,#,#,#,#,2,0,0,0,0
river,2,otter,#,#,#,#,1,0,0,0,0
ken,2,bosma,cole,#,#,#,1,1,0,0,0
southwestern,2,oklahoma,state,#,#,#,1,1,0,0,0
activators,2,as,bind,#,#,#,1,1,0,0,0
colleges,2,#,#,#,#,#,0,0,0,0,0
enabling,2,signal,the,#,#,#,1,1,0,0,0
popular,2,television,press,#,#,#,1,1,0,0,0
television,2,shows,viewing,#,#,#,1,1,0,0,0
demand,2,immediate,increases,#,#,#,1,1,0,0,0
activator,2,molecule,for,#,#,#,1,1,0,0,0
florida,2,state,sue,#,#,#,1,1,0,0,0
�sensory,2,systems,#,#,#,#,2,0,0,0,0
developer,2,#,#,#,#,#,0,0,0,0,0
updated,2,the,to,#,#,#,1,1,0,0,0
governing,2,dna,bodies,#,#,#,1,1,0,0,0
statins,2,for,#,#,#,#,1,0,0,0,0
hmg,2,reductase,#,#,#,#,2,0,0,0,0
reductase,2,is,#,#,#,#,1,0,0,0,0
palmitic,2,acid,#,#,#,#,2,0,0,0,0
speaks,2,directly,#,#,#,#,2,0,0,0,0
relief,2,from,#,#,#,#,1,0,0,0,0
biochemistry,2,build,#,#,#,#,1,0,0,0,0
traditionally,2,copyrighted,#,#,#,#,1,0,0,0,0
scientifically,2,literate,#,#,#,#,2,0,0,0,0
maximized,2,#,#,#,#,#,0,0,0,0,0
olive,2,oil,#,#,#,#,2,0,0,0,0
bulky,2,and,#,#,#,#,2,0,0,0,0
expensive,2,than,and,#,#,#,1,1,0,0,0
sorts,2,#,#,#,#,#,0,0,0,0,0
tags,2,#,#,#,#,#,0,0,0,0,0
salmonella,2,bacteria,#,#,#,#,2,0,0,0,0
subjected,2,to,#,#,#,#,2,0,0,0,0
polyunsaturated,2,fat,#,#,#,#,2,0,0,0,0
canola,2,oil,#,#,#,#,2,0,0,0,0
administration,2,to,of,#,#,#,1,1,0,0,0
cytotechnologist,2,have,stains,#,#,#,1,1,0,0,0
carolina,2,at,state,#,#,#,1,1,0,0,0
pap,2,smear,#,#,#,#,2,0,0,0,0
pinpoint,2,individuals,translocations,#,#,#,1,1,0,0,0
scene,2,#,#,#,#,#,0,0,0,0,0
reused,2,in,#,#,#,#,1,0,0,0,0
anchor,2,the,#,#,#,#,2,0,0,0,0
item,2,floating,links,#,#,#,1,1,0,0,0
bernie,2,marcus,kohl,#,#,#,1,1,0,0,0
tracks,2,for,along,#,#,#,1,1,0,0,0
unlikely,2,that,#,#,#,#,2,0,0,0,0
modulation,2,or,#,#,#,#,1,0,0,0,0
literate,2,population,person,#,#,#,1,1,0,0,0
powerpoints,2,for,#,#,#,#,2,0,0,0,0
cytotechnologists,2,play,#,#,#,#,1,0,0,0,0
upstream,2,process,of,#,#,#,1,1,0,0,0
trained,2,to,#,#,#,#,2,0,0,0,0
cod,2,liver,#,#,#,#,2,0,0,0,0
specimens,2,that,through,#,#,#,1,1,0,0,0
quantitative,2,analyses,#,#,#,#,1,0,0,0,0
consult,2,a,with,#,#,#,1,1,0,0,0
assembling,2,ribosomal,new,#,#,#,1,1,0,0,0
mapped,2,to,this,#,#,#,1,1,0,0,0
pesticides,2,#,#,#,#,#,0,0,0,0,0
pile,2,decomposing,up,#,#,#,1,1,0,0,0
supplemented,2,with,through,#,#,#,1,1,0,0,0
water�s,2,property,cohesive,#,#,#,1,1,0,0,0
adherence,2,to,#,#,#,#,1,0,0,0,0
generalizations,2,inferred,#,#,#,#,1,0,0,0,0
�innate,2,immune,#,#,#,#,2,0,0,0,0
hydrogenated,2,to,trans,#,#,#,1,1,0,0,0
anabolism,2,of,#,#,#,#,1,0,0,0,0
fold,2,when,#,#,#,#,1,0,0,0,0
supplements,2,added,#,#,#,#,1,0,0,0,0
scenes,2,have,#,#,#,#,1,0,0,0,0
lithium,2,has,#,#,#,#,1,0,0,0,0
beryllium,2,has,#,#,#,#,1,0,0,0,0
solidify,2,them,your,#,#,#,1,1,0,0,0
redox,2,reactions,enzymes,#,#,#,1,1,0,0,0
hydrogenation,2,process,#,#,#,#,2,0,0,0,0
tops,2,of,but,#,#,#,1,1,0,0,0
boron,2,has,#,#,#,#,1,0,0,0,0
�cell�,2,#,#,#,#,#,0,0,0,0,0
neon,2,#,#,#,#,#,0,0,0,0,0
tracking,2,the,a,#,#,#,1,1,0,0,0
nicotinamide,2,adenine,dinucleotide,#,#,#,1,1,0,0,0
touched,2,the,#,#,#,#,1,0,0,0,0
jose,2,city,state,#,#,#,1,1,0,0,0
construction,2,enabled,of,#,#,#,1,1,0,0,0
lipoprotein,2,or,#,#,#,#,1,0,0,0,0
distinction,2,of,must,#,#,#,1,1,0,0,0
�bad�,2,cholesterol,#,#,#,#,2,0,0,0,0
lion,2,are,eat,#,#,#,1,1,0,0,0
indicating,2,activity,the,#,#,#,1,1,0,0,0
membrane�s,2,exterior,lower,#,#,#,1,1,0,0,0
want,2,to,#,#,#,#,2,0,0,0,0
cures,2,for,#,#,#,#,2,0,0,0,0
litmus,2,paper,#,#,#,#,2,0,0,0,0
handle,2,that,#,#,#,#,1,0,0,0,0
rechargeable,2,battery,#,#,#,#,2,0,0,0,0
collaborative,2,effort,#,#,#,#,2,0,0,0,0
intricate,2,details,cell,#,#,#,1,1,0,0,0
costly,2,one,#,#,#,#,1,0,0,0,0
rocky,2,mountain,#,#,#,#,2,0,0,0,0
category,2,and,#,#,#,#,2,0,0,0,0
sharing,2,electrons,is,#,#,#,1,1,0,0,0
jelly,2,region,fish,#,#,#,1,1,0,0,0
swimming,2,pool,under,#,#,#,1,1,0,0,0
darkened,2,region,skin,#,#,#,1,1,0,0,0
accepting,2,electrons,the,#,#,#,1,1,0,0,0
repulsion,2,makes,#,#,#,#,2,0,0,0,0
mountain,2,laboratories,#,#,#,#,2,0,0,0,0
fried,2,foods,or,#,#,#,1,1,0,0,0
�healthy�,2,unsaturated,or,#,#,#,1,1,0,0,0
ann,2,paterson,reisenauer,#,#,#,1,1,0,0,0
army,2,criminal,cid,#,#,#,1,1,0,0,0
williams,2,baptist,#,#,#,#,1,0,0,0,0
teaching,2,�while,#,#,#,#,1,0,0,0,0
conjugation,2,#,#,#,#,#,0,0,0,0,0
exclude,2,themselves,some,#,#,#,1,1,0,0,0
balls,2,in,also,#,#,#,1,1,0,0,0
�form,2,follows,#,#,#,#,2,0,0,0,0
function�,2,is,refers,#,#,#,1,1,0,0,0
streamlined,2,bodies,#,#,#,#,2,0,0,0,0
literacy,2,transcends,#,#,#,#,1,0,0,0,0
deduce,2,the,#,#,#,#,2,0,0,0,0
invested,2,into,in,#,#,#,1,1,0,0,0
fortunate,2,accident,to,#,#,#,1,1,0,0,0
surprise,2,a,#,#,#,#,1,0,0,0,0
exploited,2,by,with,#,#,#,1,1,0,0,0
penicillin,2,was,is,#,#,#,1,1,0,0,0
edward,2,saiff,stevens,#,#,#,1,1,0,0,0
unwanted,2,mold,extended,#,#,#,1,1,0,0,0
forecast,2,specific,#,#,#,#,2,0,0,0,0
baking,2,soda,them,#,#,#,1,1,0,0,0
coats,2,a,#,#,#,#,1,0,0,0,0
encouraged,2,to,#,#,#,#,2,0,0,0,0
diameters,2,ranging,of,#,#,#,1,1,0,0,0
bruce,2,wetzel,#,#,#,#,2,0,0,0,0
indeed,2,#,#,#,#,#,0,0,0,0,0
wetzel,2,#,#,#,#,#,0,0,0,0,0
acquire,2,sufficient,various,#,#,#,1,1,0,0,0
samantha,2,fowler,#,#,#,#,2,0,0,0,0
unexpected,2,breakthroughs,traits,#,#,#,1,1,0,0,0
schaefer,2,#,#,#,#,#,0,0,0,0,0
evolves,2,through,relatively,#,#,#,1,1,0,0,0
population�s,2,community,energy,#,#,#,1,1,0,0,0
compartmentalization,2,of,#,#,#,#,2,0,0,0,0
household,2,cleaners,applications,#,#,#,1,1,0,0,0
syllabi,2,for,#,#,#,#,1,0,0,0,0
drying,2,out,#,#,#,#,2,0,0,0,0
raising,2,the,blood,#,#,#,1,1,0,0,0
�biomolecules,2,the,#,#,#,#,2,0,0,0,0
attacking,2,the,#,#,#,#,2,0,0,0,0
comparisons,2,have,show,#,#,#,1,1,0,0,0
figures,2,shows,illustrate,#,#,#,1,1,0,0,0
myriad,2,instances,of,#,#,#,1,1,0,0,0
�adaptive,2,immune,#,#,#,#,2,0,0,0,0
establishes,2,an,how,#,#,#,1,1,0,0,0
owing,2,to,#,#,#,#,2,0,0,0,0
communicating,2,with,neurons,#,#,#,1,1,0,0,0
peers,2,#,#,#,#,#,0,0,0,0,0
stems,2,from,off,#,#,#,1,1,0,0,0
dispel,2,the,its,#,#,#,1,1,0,0,0
meeting,2,or,the,#,#,#,1,1,0,0,0
conference,2,in,#,#,#,#,1,0,0,0,0
glycolytic,2,pathway,#,#,#,#,2,0,0,0,0
assumption,2,that,was,#,#,#,1,1,0,0,0
�antibodies,2,#,#,#,#,#,0,0,0,0,0
relevance,2,to,of,#,#,#,1,1,0,0,0
�disruptions,2,in,#,#,#,#,2,0,0,0,0
thorough,2,treatment,#,#,#,#,1,0,0,0,0
cl�,2,ions,#,#,#,#,2,0,0,0,0
episodes,2,of,#,#,#,#,1,0,0,0,0
nacl,2,provides,#,#,#,#,1,0,0,0,0
�reproduction,2,methods,#,#,#,#,2,0,0,0,0
papers,2,that,published,#,#,#,1,1,0,0,0
reviewed,2,by,#,#,#,#,1,0,0,0,0
a�,2,creative,#,#,#,#,1,0,0,0,0
suitable,2,for,size,#,#,#,1,1,0,0,0
celiac,2,disease,#,#,#,#,2,0,0,0,0
professional,2,organizations,baseball,#,#,#,1,1,0,0,0
gluten,2,diet,#,#,#,#,1,0,0,0,0
manageable,2,for,#,#,#,#,1,0,0,0,0
considerably,2,to,smaller,#,#,#,1,1,0,0,0
slip,2,through,#,#,#,#,2,0,0,0,0
pioneering,2,work,scientists,#,#,#,1,1,0,0,0
arising,2,from,#,#,#,#,2,0,0,0,0
microbiologist,2,carl,#,#,#,#,2,0,0,0,0
operating,2,together,optimally,#,#,#,1,1,0,0,0
publish,2,their,those,#,#,#,1,1,0,0,0
press,2,that,against,#,#,#,1,1,0,0,0
seeking,2,science,cures,#,#,#,1,1,0,0,0
yogurt,2,is,#,#,#,#,1,0,0,0,0
routinely,2,in,feed,#,#,#,1,1,0,0,0
socially,2,active,#,#,#,#,1,0,0,0,0
expends,2,no,energy,#,#,#,1,1,0,0,0
lineages,2,#,#,#,#,#,0,0,0,0,0
cite,2,a,many,#,#,#,1,1,0,0,0
dehydrogenase,2,#,#,#,#,#,0,0,0,0,0
derivatives,2,of,#,#,#,#,2,0,0,0,0
personal,2,communication,genome,#,#,#,1,1,0,0,0
documented,2,by,cases,#,#,#,1,1,0,0,0
weaker,2,bonds,the,#,#,#,1,1,0,0,0
ill,2,#,#,#,#,#,0,0,0,0,0
heavier,2,coat,#,#,#,#,1,0,0,0,0
tremors,2,#,#,#,#,#,0,0,0,0,0
sir,2,francis,#,#,#,#,2,0,0,0,0
creative,2,commons�attribution,commons,#,#,#,1,1,0,0,0
bacon,2,is,#,#,#,#,1,0,0,0,0
alanine,2,leucine,#,#,#,#,1,0,0,0,0
midwestern,2,united,#,#,#,#,2,0,0,0,0
valine,2,proline,#,#,#,#,1,0,0,0,0
acetaldehyde,2,#,#,#,#,#,0,0,0,0,0
lysine,2,aspartate,#,#,#,#,1,0,0,0,0
belonging,2,to,#,#,#,#,2,0,0,0,0
wine,2,occur,produces,#,#,#,1,1,0,0,0
rests,2,in,on,#,#,#,1,1,0,0,0
applying,2,general,genomics,#,#,#,1,1,0,0,0
tanks,2,have,can,#,#,#,1,1,0,0,0
cytoskeletal,2,fibers,#,#,#,#,2,0,0,0,0
introduces,2,students,variation,#,#,#,1,1,0,0,0
absorbing,2,or,light,#,#,#,1,1,0,0,0
anchoring,2,organelles,for,#,#,#,1,1,0,0,0
construct,2,his,the,#,#,#,1,1,0,0,0
strengthens,2,hair,the,#,#,#,1,1,0,0,0
fowler,2,clayton,#,#,#,#,1,0,0,0,0
anaerobes,2,live,#,#,#,#,1,0,0,0,0
thickest,2,of,portion,#,#,#,1,1,0,0,0
interchangeably,2,#,#,#,#,#,0,0,0,0,0
sixth,2,step,codon,#,#,#,1,1,0,0,0
condor,2,shown,to,#,#,#,1,1,0,0,0
�components,2,of,#,#,#,#,2,0,0,0,0
morning,2,sickness,#,#,#,#,1,0,0,0,0
jean,2,desaix,#,#,#,#,2,0,0,0,0
prefix,2,hypo�,hyper�,#,#,#,1,1,0,0,0
formerly,2,called,living,#,#,#,1,1,0,0,0
circle,2,of,#,#,#,#,1,0,0,0,0
lyse,2,#,#,#,#,#,0,0,0,0,0
universally,2,distributed,true,#,#,#,1,1,0,0,0
tetanus,2,boosters,#,#,#,#,1,0,0,0,0
relating,2,to,with,#,#,#,1,1,0,0,0
inhabiting,2,a,#,#,#,#,2,0,0,0,0
shrivel,2,up,#,#,#,#,1,0,0,0,0
perpendicular,2,to,#,#,#,#,2,0,0,0,0
centriole,2,is,a,#,#,#,1,1,0,0,0
steadily,2,increases,#,#,#,#,1,0,0,0,0
deplete,2,the,host,#,#,#,1,1,0,0,0
autopsy,2,reveals,#,#,#,#,2,0,0,0,0
really,2,isotonic,#,#,#,#,2,0,0,0,0
earth�s,2,oldest,atmosphere,#,#,#,1,1,0,0,0
influx,2,of,#,#,#,#,2,0,0,0,0
triplets,2,of,are,#,#,#,1,1,0,0,0
drought,2,or,crop,#,#,#,1,1,0,0,0
oldest,2,life,metabolic,#,#,#,1,1,0,0,0
�mammalian,2,heart,#,#,#,#,2,0,0,0,0
layering,2,of,#,#,#,#,2,0,0,0,0
economical,2,#,#,#,#,#,0,0,0,0,0
shallow,2,waters,stream,#,#,#,1,1,0,0,0
cilium,2,are,#,#,#,#,1,0,0,0,0
waters,2,is,#,#,#,#,1,0,0,0,0
notes,2,#,#,#,#,#,0,0,0,0,0
latest,2,cellular,available,#,#,#,1,1,0,0,0
device,2,cannot,#,#,#,#,1,0,0,0,0
machines,2,to,#,#,#,#,1,0,0,0,0
monkey,2,sequences,#,#,#,#,1,0,0,0,0
resonance,2,imaging,#,#,#,#,2,0,0,0,0
cheese,2,are,#,#,#,#,1,0,0,0,0
scan,2,#,#,#,#,#,0,0,0,0,0
mammogram,2,or,#,#,#,#,1,0,0,0,0
�feeder�,2,#,#,#,#,#,0,0,0,0,0
desaix,2,university,#,#,#,#,1,0,0,0,0
certainly,2,qualifies,differ,#,#,#,1,1,0,0,0
abiotic,2,#,#,#,#,#,0,0,0,0,0
sulfur,2,#,#,#,#,#,0,0,0,0,0
offered,2,in,for,#,#,#,1,1,0,0,0
meaningful,2,ways,#,#,#,#,1,0,0,0,0
gaba,2,#,#,#,#,#,0,0,0,0,0
substitution,2,#,#,#,#,#,0,0,0,0,0
rearranged,2,#,#,#,#,#,0,0,0,0,0
falsifiable,2,to,#,#,#,#,1,0,0,0,0
eats,2,these,affects,#,#,#,1,1,0,0,0
enhanced,2,through,when,#,#,#,1,1,0,0,0
associa��o,2,brasileira,#,#,#,#,2,0,0,0,0
brasileira,2,de,#,#,#,#,2,0,0,0,0
de,2,supermercados,#,#,#,#,2,0,0,0,0
supermercados,2,#,#,#,#,#,0,0,0,0,0
bilayers,2,#,#,#,#,#,0,0,0,0,0
expectancy,2,in,#,#,#,#,1,0,0,0,0
cereals,2,#,#,#,#,#,0,0,0,0,0
nigms,2,#,#,#,#,#,0,0,0,0,0
agreed,2,methods,upon,#,#,#,1,1,0,0,0
diagnoses,2,by,and,#,#,#,1,1,0,0,0
wherein,2,carbon,the,#,#,#,1,1,0,0,0
stearic,2,acid,#,#,#,#,2,0,0,0,0
operates,2,in,#,#,#,#,1,0,0,0,0
lineage,2,of,between,#,#,#,1,1,0,0,0
gradual,2,change,#,#,#,#,2,0,0,0,0
funding,2,and,#,#,#,#,1,0,0,0,0
autotrophic,2,eukaryotes,organisms,#,#,#,1,1,0,0,0
dizziness,2,projections,#,#,#,#,1,0,0,0,0
confused,2,with,#,#,#,#,2,0,0,0,0
endangered,2,species,#,#,#,#,2,0,0,0,0
tomography,2,#,#,#,#,#,0,0,0,0,0
proven,2,that,#,#,#,#,1,0,0,0,0
openly,2,licensed,#,#,#,#,2,0,0,0,0
maze,2,of,#,#,#,#,2,0,0,0,0
radiologists,2,work,then,#,#,#,1,1,0,0,0
�blood,2,flow,#,#,#,#,2,0,0,0,0
twist,2,in,#,#,#,#,1,0,0,0,0
�cell,2,drinking�,suicide�,#,#,#,1,1,0,0,0
road,2,a,map,#,#,#,1,1,0,0,0
employs,2,binding,many,#,#,#,1,1,0,0,0
ineffective,2,and,#,#,#,#,1,0,0,0,0
ldl,2,receptors,#,#,#,#,1,0,0,0,0
crest,2,to,or,#,#,#,1,1,0,0,0
familial,2,hypercholesterolemia,insomnia,#,#,#,1,1,0,0,0
emitted,2,from,#,#,#,#,2,0,0,0,0
experimentation,2,there,#,#,#,#,1,0,0,0,0
tag,2,on,#,#,#,#,1,0,0,0,0
boiling,2,hot,points,#,#,#,1,1,0,0,0
locate,2,each,nectar,#,#,#,1,1,0,0,0
neurobiology,2,#,#,#,#,#,0,0,0,0,0
reappears,2,throughout,on,#,#,#,1,1,0,0,0
ultraviolet,2,light,#,#,#,#,1,0,0,0,0
migrates,2,to,#,#,#,#,2,0,0,0,0
rainbow,2,of,#,#,#,#,2,0,0,0,0
wheatfields,2,#,#,#,#,#,0,0,0,0,0
disperse,2,white,to,#,#,#,1,1,0,0,0
�organogenesis,2,and,#,#,#,#,2,0,0,0,0
elegant,2,way,#,#,#,#,1,0,0,0,0
organizing,2,the,center,#,#,#,1,1,0,0,0
offer,2,certificates,this,#,#,#,1,1,0,0,0
preserved,2,if,in,#,#,#,1,1,0,0,0
denaturing,2,agent,the,#,#,#,1,1,0,0,0
hierarchical,2,taxonomy,taxonomic,#,#,#,1,1,0,0,0
implications,2,and,of,#,#,#,1,1,0,0,0
wear,2,out,#,#,#,#,2,0,0,0,0
career,2,in,opportunities,#,#,#,1,1,0,0,0
modifying,2,proteins,them,#,#,#,1,1,0,0,0
dinosaur,2,fossils,skeletons,#,#,#,1,1,0,0,0
jason,2,hollinger,giambi,#,#,#,1,1,0,0,0
transforming,2,the,#,#,#,#,1,0,0,0,0
nectar,2,moth,guides,#,#,#,1,1,0,0,0
moth,2,that,prey,#,#,#,1,1,0,0,0
curiosity,2,and,#,#,#,#,1,0,0,0,0
�packet�,2,of,#,#,#,#,2,0,0,0,0
anion,2,a,#,#,#,#,1,0,0,0,0
sorted,2,would,#,#,#,#,1,0,0,0,0
imported,2,into,from,#,#,#,1,1,0,0,0
proteins�,2,through,and,#,#,#,1,1,0,0,0
wind,2,up,around,#,#,#,1,1,0,0,0
life�s,2,history,model,#,#,#,1,1,0,0,0
specified,2,number,by,#,#,#,1,1,0,0,0
blueprint,2,of,#,#,#,#,1,0,0,0,0
remainder,2,of,#,#,#,#,2,0,0,0,0
retains,2,all,its,#,#,#,1,1,0,0,0
redistribute,2,this,#,#,#,#,1,0,0,0,0
grounded,2,on,#,#,#,#,2,0,0,0,0
plural,2,of,stomata,#,#,#,1,1,0,0,0
subatomic,2,particles,#,#,#,#,2,0,0,0,0
introducing,2,students,the,#,#,#,1,1,0,0,0
photosynthesize,2,even,#,#,#,#,1,0,0,0,0
�osmotic,2,regulation,#,#,#,#,2,0,0,0,0
transferring,2,the,pollen,#,#,#,1,1,0,0,0
coil,2,about,more,#,#,#,1,1,0,0,0
aware,2,that,of,#,#,#,1,1,0,0,0
exhibiting,2,them,bilateral,#,#,#,1,1,0,0,0
traces,2,of,its,#,#,#,1,1,0,0,0
abbreviated,2,rubisco,�,#,#,#,1,1,0,0,0
outbreaks,2,by,#,#,#,#,1,0,0,0,0
rejected,2,#,#,#,#,#,0,0,0,0,0
alternating,2,sugar,between,#,#,#,1,1,0,0,0
buy,2,goods,and,#,#,#,1,1,0,0,0
goods,2,through,#,#,#,#,1,0,0,0,0
conspicuous,2,as,#,#,#,#,1,0,0,0,0
disposal,2,�,#,#,#,#,1,0,0,0,0
